subjID,experimentName,versionName,sequenceName,Z-Scored RT,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,cannonical_size,size_name,image_name,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
959909,Gabor-Discrimination,v2,jsons/s2_odd.json,-0.873836752,1866,960,1920,1080,2/6/24,19-10-30,2,2,c9,large,c9_large_laptop_L,c9_large_laptop_L,laptop,L,V,classroom,1,scaled,c9_large_laptop_L_V.png,large,m,1,829,2,4,c9_large_laptop_L_V.png,159023,436115,23,Non-binary
959909,Gabor-Discrimination,v2,jsons/s2_odd.json,-0.480098354,1866,960,1920,1080,2/6/24,19-10-30,2,3,k11,small,k11_large_spoon_R,k11_large_spoon_R,spoon,R,V,kitchen,1,misscaled,k11_large_spoon_R_V.png,large,m,1,954,3,7,k11_large_spoon_R_V.png,159023,436115,23,Non-binary
959909,Gabor-Discrimination,v2,jsons/s2_odd.json,-0.86438703,1866,960,1920,1080,2/6/24,19-10-30,2,4,c3,small,c3_large_sponge_R,c3_large_sponge_R,sponge,R,V,kitchen,0,misscaled,c3_large_sponge_R_V.png,large,m,1,832,4,6,c3_large_sponge_R_V.png,159023,436115,23,Non-binary
959909,Gabor-Discrimination,v2,jsons/s2_odd.json,0.8145134997645983,1866,960,1920,1080,2/6/24,19-10-30,2,5,c11,large,c11_large_kettle_R,c11_large_kettle_R,kettle,R,V,kitchen,0,scaled,c11_large_kettle_R_V.png,large,m,1,1365,5,5,c11_large_kettle_R_V.png,159023,436115,23,Non-binary
959909,Gabor-Discrimination,v2,jsons/s2_odd.json,0.15933280514247844,1866,960,1920,1080,2/6/24,19-10-30,2,6,c7,small,c7_large_saltshaker_R,c7_large_saltshaker_R,saltshaker,R,V,kitchen,0,misscaled,c7_large_saltshaker_R_V.png,large,m,1,1157,6,3,c7_large_saltshaker_R_V.png,159023,436115,23,Non-binary
959909,Gabor-Discrimination,v2,jsons/s2_odd.json,1.0035079309055943,1866,960,1920,1080,2/6/24,19-10-30,2,7,k3,large,k3_large_pot_L,k3_large_pot_L,pot,L,H,kitchen,1,scaled,k3_large_pot_L_H.png,large,c,1,1425,7,4,k3_large_pot_L_H.png,159023,436115,23,Non-binary
959909,Gabor-Discrimination,v2,jsons/s2_odd.json,2.2949698770357347,1866,960,1920,1080,2/6/24,19-10-30,2,8,c5,small,c5_large_flashdrive_L,c5_large_flashdrive_L,flashdrive,L,H,classroom,1,misscaled,c5_large_flashdrive_L_H.png,large,c,1,1835,8,7,c5_large_flashdrive_L_H.png,159023,436115,23,Non-binary
959909,Gabor-Discrimination,v2,jsons/s2_odd.json,-1.110079791,1866,960,1920,1080,2/6/24,19-10-30,2,9,k9,large,k9_large_clipboard_L,k9_large_clipboard_L,clipboard,L,H,classroom,0,scaled,k9_large_clipboard_L_H.png,large,c,1,754,9,4,k9_large_clipboard_L_H.png,159023,436115,23,Non-binary
959909,Gabor-Discrimination,v2,jsons/s2_odd.json,-0.347802252,1866,960,1920,1080,2/6/24,19-10-30,2,10,k7,large,k7_large_toaster_R,k7_large_toaster_R,toaster,R,H,kitchen,1,scaled,k7_large_toaster_R_H.png,large,c,1,996,10,4,k7_large_toaster_R_H.png,159023,436115,23,Non-binary
959909,Gabor-Discrimination,v2,jsons/s2_odd.json,0.06483559,1866,960,1920,1080,2/6/24,19-10-30,2,11,k5,small,k5_large_binderclip_L,k5_large_binderclip_L,binderclip,L,V,classroom,0,misscaled,k5_large_binderclip_L_V.png,large,m,1,1127,11,7,k5_large_binderclip_L_V.png,159023,436115,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,-0.687293898,1816,867,1816,1022,2/5/24,21-27-17,2,0,k2,small,k2_large_eraser_R,k2_large_eraser_R,eraser,R,V,classroom,0,misscaled,k2_large_eraser_R_V.png,large,m,1,964,0,5,k2_large_eraser_R_V.png,118978,711081,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,-0.751421536,1816,867,1816,1022,2/5/24,21-27-17,2,1,k10,large,k10_large_laptop_R,k10_large_laptop_R,laptop,R,H,classroom,0,scaled,k10_large_laptop_R_H.png,large,c,1,946,1,4,k10_large_laptop_R_H.png,118978,711081,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,-0.277589544,1816,867,1816,1022,2/5/24,21-27-17,2,2,c8,large,c8_large_toaster_L,c8_large_toaster_L,toaster,L,V,kitchen,0,scaled,c8_large_toaster_L_V.png,large,m,1,1079,2,7,c8_large_toaster_L_V.png,118978,711081,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,1.083341440211264,1816,867,1816,1022,2/5/24,21-27-17,2,3,c10,large,c10_large_clipboard_L,c10_large_clipboard_L,clipboard,L,V,classroom,1,scaled,c10_large_clipboard_L_V.png,large,m,1,1461,3,4,c10_large_clipboard_L_V.png,118978,711081,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,0.16061598222918413,1816,867,1816,1022,2/5/24,21-27-17,2,4,c6,small,c6_large_binderclip_L,c6_large_binderclip_L,binderclip,L,H,classroom,1,misscaled,c6_large_binderclip_L_H.png,large,c,1,1202,4,7,c6_large_binderclip_L_H.png,118978,711081,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,0.470566233,1816,867,1816,1022,2/5/24,21-27-17,2,5,c4,large,c4_large_pot_R,c4_large_pot_R,pot,R,V,kitchen,0,scaled,c4_large_pot_R_V.png,large,m,1,1289,5,4,c4_large_pot_R_V.png,118978,711081,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,1.745993699611522,1816,867,1816,1022,2/5/24,21-27-17,2,6,k8,small,k8_large_saltshaker_R,k8_large_saltshaker_R,saltshaker,R,V,kitchen,1,misscaled,k8_large_saltshaker_R_V.png,large,m,1,1647,6,7,k8_large_saltshaker_R_V.png,118978,711081,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,-1.456825554,1816,867,1816,1022,2/5/24,21-27-17,2,7,k4,small,k4_large_sponge_R,k4_large_sponge_R,sponge,R,H,kitchen,1,misscaled,k4_large_sponge_R_H.png,large,c,1,748,7,7,k4_large_sponge_R_H.png,118978,711081,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,-0.192086027,1816,867,1816,1022,2/5/24,21-27-17,2,8,k0,small,k0_large_spoon_L,k0_large_spoon_L,spoon,L,V,kitchen,1,misscaled,k0_large_spoon_L_V.png,large,m,1,1103,8,7,k0_large_spoon_L_V.png,118978,711081,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,-1.182501769,1816,867,1816,1022,2/5/24,21-27-17,2,9,c2,large,c2_large_notebook_L,c2_large_notebook_L,notebook,L,H,classroom,1,scaled,c2_large_notebook_L_H.png,large,m,0,825,9,4,c2_large_notebook_L_H.png,118978,711081,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,1.3398519922371703,1816,867,1816,1022,2/5/24,21-27-17,2,10,k6,small,k6_large_flashdrive_R,k6_large_flashdrive_R,flashdrive,R,H,classroom,0,misscaled,k6_large_flashdrive_R_H.png,large,c,1,1533,10,7,k6_large_flashdrive_R_H.png,118978,711081,23,Non-binary
926536,Gabor-Discrimination,v2,jsons/s9_even.json,-0.252651018,1816,867,1816,1022,2/5/24,21-27-17,2,11,c0,large,c0_large_kettle_L,c0_large_kettle_L,kettle,L,H,kitchen,0,scaled,c0_large_kettle_L_H.png,large,c,1,1086,11,4,c0_large_kettle_L_H.png,118978,711081,23,Non-binary
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,0.4219316868560401,1597,909,1920,1080,2/5/24,23-49-37,1,0,k7,small,k7_large_sponge_R,k7_large_sponge_R,sponge,R,V,kitchen,1,misscaled,k7_large_sponge_R_V.png,large,m,1,2506,0,6,k7_large_sponge_R_V.png,121539,252154,21,None of these describe me
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,0.5807414258367597,1597,909,1920,1080,2/5/24,23-49-37,1,1,c9,small,c9_large_binderclip_R,c9_large_binderclip_R,binderclip,R,V,classroom,1,misscaled,c9_large_binderclip_R_V.png,large,c,0,2701,1,7,c9_large_binderclip_R_V.png,121539,252154,21,None of these describe me
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,1.9652365861814949,1597,909,1920,1080,2/5/24,23-49-37,1,2,k9,small,k9_large_flashdrive_R,k9_large_flashdrive_R,flashdrive,R,H,classroom,0,misscaled,k9_large_flashdrive_R_H.png,large,m,0,4401,2,7,k9_large_flashdrive_R_H.png,121539,252154,21,None of these describe me
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,1.8414464306683185,1597,909,1920,1080,2/5/24,23-49-37,1,3,c5,large,c5_large_notebook_R,c5_large_notebook_R,notebook,R,H,classroom,1,scaled,c5_large_notebook_R_H.png,large,c,1,4249,3,6,c5_large_notebook_R_H.png,121539,252154,21,None of these describe me
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.692179713,1597,909,1920,1080,2/5/24,23-49-37,1,4,c11,large,c11_large_toaster_L,c11_large_toaster_L,toaster,L,V,kitchen,0,scaled,c11_large_toaster_L_V.png,large,m,1,1138,4,4,c11_large_toaster_L_V.png,121539,252154,21,None of these describe me
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.531741156,1597,909,1920,1080,2/5/24,23-49-37,1,5,c1,large,c1_large_laptop_L,c1_large_laptop_L,laptop,L,H,classroom,1,scaled,c1_large_laptop_L_H.png,large,c,1,1335,5,4,c1_large_laptop_L_H.png,121539,252154,21,None of these describe me
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.631099044,1597,909,1920,1080,2/5/24,23-49-37,1,6,c7,large,c7_large_pot_L,c7_large_pot_L,pot,L,H,kitchen,0,scaled,c7_large_pot_L_H.png,large,c,1,1213,6,4,c7_large_pot_L_H.png,121539,252154,21,None of these describe me
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.639243133,1597,909,1920,1080,2/5/24,23-49-37,1,7,k3,small,k3_large_spoon_L,k3_large_spoon_L,spoon,L,H,kitchen,1,misscaled,k3_large_spoon_L_H.png,large,c,1,1203,7,7,k3_large_spoon_L_H.png,121539,252154,21,None of these describe me
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.999211875,1597,909,1920,1080,2/5/24,23-49-37,1,8,k1,large,k1_large_clipboard_L,k1_large_clipboard_L,clipboard,L,H,classroom,0,scaled,k1_large_clipboard_L_H.png,large,c,1,761,8,4,k1_large_clipboard_L_H.png,121539,252154,21,None of these describe me
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.675891534,1597,909,1920,1080,2/5/24,23-49-37,1,9,c3,large,c3_large_kettle_L,c3_large_kettle_L,kettle,L,V,kitchen,0,scaled,c3_large_kettle_L_V.png,large,m,1,1158,9,5,c3_large_kettle_L_V.png,121539,252154,21,None of these describe me
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.282532027,1597,909,1920,1080,2/5/24,23-49-37,1,10,k5,small,k5_large_eraser_R,k5_large_eraser_R,eraser,R,V,classroom,0,misscaled,k5_large_eraser_R_V.png,large,m,1,1641,10,6,k5_large_eraser_R_V.png,121539,252154,21,None of these describe me
575120,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.357457648,1597,909,1920,1080,2/5/24,23-49-37,1,11,k11,small,k11_large_saltshaker_R,k11_large_saltshaker_R,saltshaker,R,V,kitchen,1,misscaled,k11_large_saltshaker_R_V.png,large,m,1,1549,11,7,k11_large_saltshaker_R_V.png,121539,252154,21,None of these describe me
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,1.6113545147846582,1600,897,1600,1024,2/6/24,0-29-17,2,0,k7,small,k7_large_sponge_R,k7_large_sponge_R,sponge,R,H,kitchen,1,misscaled,k7_large_sponge_R_H.png,large,m,0,3426,0,5,k7_large_sponge_R_H.png,122524,259403,21,Man
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.52788069,1600,897,1600,1024,2/6/24,0-29-17,2,1,c9,small,c9_large_binderclip_R,c9_large_binderclip_R,binderclip,R,V,classroom,1,misscaled,c9_large_binderclip_R_V.png,large,m,1,1702,1,7,c9_large_binderclip_R_V.png,122524,259403,21,Man
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,1.6783607219065508,1600,897,1600,1024,2/6/24,0-29-17,2,2,k9,small,k9_large_flashdrive_L,k9_large_flashdrive_L,flashdrive,L,V,classroom,0,misscaled,k9_large_flashdrive_L_V.png,large,m,1,3480,2,7,k9_large_flashdrive_L_V.png,122524,259403,21,Man
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,-1.138381689,1600,897,1600,1024,2/6/24,0-29-17,2,3,c5,large,c5_large_notebook_R,c5_large_notebook_R,notebook,R,V,classroom,1,scaled,c5_large_notebook_R_V.png,large,m,1,1210,3,7,c5_large_notebook_R_V.png,122524,259403,21,Man
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.424889668,1600,897,1600,1024,2/6/24,0-29-17,2,4,c11,large,c11_large_toaster_R,c11_large_toaster_R,toaster,R,V,kitchen,0,scaled,c11_large_toaster_R_V.png,large,m,1,1785,4,5,c11_large_toaster_R_V.png,122524,259403,21,Man
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,-1.228964154,1600,897,1600,1024,2/6/24,0-29-17,2,5,c1,large,c1_large_laptop_R,c1_large_laptop_R,laptop,R,H,classroom,1,scaled,c1_large_laptop_R_H.png,large,c,1,1137,5,4,c1_large_laptop_R_H.png,122524,259403,21,Man
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,0.03298608,1600,897,1600,1024,2/6/24,0-29-17,2,6,c7,large,c7_large_pot_L,c7_large_pot_L,pot,L,H,kitchen,0,scaled,c7_large_pot_L_H.png,large,c,1,2154,6,4,c7_large_pot_L_H.png,122524,259403,21,Man
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,0.8817313705684899,1600,897,1600,1024,2/6/24,0-29-17,2,7,k3,small,k3_large_spoon_R,k3_large_spoon_R,spoon,R,V,kitchen,1,misscaled,k3_large_spoon_R_V.png,large,m,1,2838,7,5,k3_large_spoon_R_V.png,122524,259403,21,Man
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.756198137,1600,897,1600,1024,2/6/24,0-29-17,2,8,k1,large,k1_large_clipboard_L,k1_large_clipboard_L,clipboard,L,V,classroom,0,scaled,k1_large_clipboard_L_V.png,large,m,1,1518,8,5,k1_large_clipboard_L_V.png,122524,259403,21,Man
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.601091176,1600,897,1600,1024,2/6/24,0-29-17,2,9,c3,large,c3_large_kettle_L,c3_large_kettle_L,kettle,L,H,kitchen,0,scaled,c3_large_kettle_L_H.png,large,c,1,1643,9,4,c3_large_kettle_L_H.png,122524,259403,21,Man
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,0.7353103994502794,1600,897,1600,1024,2/6/24,0-29-17,2,10,k5,small,k5_large_eraser_L,k5_large_eraser_L,eraser,L,H,classroom,0,misscaled,k5_large_eraser_L_H.png,large,c,1,2720,10,7,k5_large_eraser_L_H.png,122524,259403,21,Man
684761,Gabor-Discrimination,v2,jsons/s10_odd.json,-0.262337573,1600,897,1600,1024,2/6/24,0-29-17,2,11,k11,small,k11_large_saltshaker_L,k11_large_saltshaker_L,saltshaker,L,H,kitchen,1,misscaled,k11_large_saltshaker_L_H.png,large,c,1,1916,11,6,k11_large_saltshaker_L_H.png,122524,259403,21,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,-0.496695166,1294,647,1366,768,2/5/24,0-23-0,2,0,k0,large,k0_large_laptop_R,k0_large_laptop_R,laptop,R,H,classroom,0,scaled,k0_large_laptop_R_H.png,large,c,1,1413,0,5,k0_large_laptop_R_H.png,198467,457881,24,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,-0.815485025,1294,647,1366,768,2/5/24,0-23-0,2,1,k4,large,k4_large_notebook_L,k4_large_notebook_L,notebook,L,H,classroom,0,scaled,k4_large_notebook_L_H.png,large,c,1,1103,1,6,k4_large_notebook_L_H.png,198467,457881,24,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,-0.771265786,1294,647,1366,768,2/5/24,0-23-0,2,2,c0,large,c0_large_clipboard_R,c0_large_clipboard_R,clipboard,R,H,classroom,1,scaled,c0_large_clipboard_R_H.png,large,c,1,1146,2,5,c0_large_clipboard_R_H.png,198467,457881,24,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,-0.226237964,1294,647,1366,768,2/5/24,0-23-0,2,3,k8,small,k8_large_binderclip_L,k8_large_binderclip_L,binderclip,L,V,classroom,0,misscaled,k8_large_binderclip_L_V.png,large,m,1,1676,3,4,k8_large_binderclip_L_V.png,198467,457881,24,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,2.576027725590672,1294,647,1366,768,2/5/24,0-23-0,2,4,c8,small,c8_large_flashdrive_L,c8_large_flashdrive_L,flashdrive,L,H,classroom,1,misscaled,c8_large_flashdrive_L_H.png,large,c,1,4401,4,7,c8_large_flashdrive_L_H.png,198467,457881,24,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,-0.629352881,1294,647,1366,768,2/5/24,0-23-0,2,5,c10,small,c10_large_saltshaker_R,c10_large_saltshaker_R,saltshaker,R,V,kitchen,0,misscaled,c10_large_saltshaker_R_V.png,large,m,1,1284,5,7,c10_large_saltshaker_R_V.png,198467,457881,24,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,1.449979677877384,1294,647,1366,768,2/5/24,0-23-0,2,6,c6,small,c6_large_sponge_R,c6_large_sponge_R,sponge,R,H,kitchen,0,misscaled,c6_large_sponge_R_H.png,large,c,1,3306,6,7,c6_large_sponge_R_H.png,198467,457881,24,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,-0.156309866,1294,647,1366,768,2/5/24,0-23-0,2,7,k10,large,k10_large_toaster_L,k10_large_toaster_L,toaster,L,V,kitchen,1,scaled,k10_large_toaster_L_V.png,large,m,1,1744,7,4,k10_large_toaster_L_V.png,198467,457881,24,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,-0.04936101,1294,647,1366,768,2/5/24,0-23-0,2,8,c2,small,c2_large_spoon_R,c2_large_spoon_R,spoon,R,V,kitchen,0,misscaled,c2_large_spoon_R_V.png,large,m,1,1848,8,6,c2_large_spoon_R_V.png,198467,457881,24,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,-0.256060241,1294,647,1366,768,2/5/24,0-23-0,2,9,c4,small,c4_large_eraser_L,c4_large_eraser_L,eraser,L,H,classroom,1,misscaled,c4_large_eraser_L_H.png,large,c,1,1647,9,7,c4_large_eraser_L_H.png,198467,457881,24,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,-0.212869357,1294,647,1366,768,2/5/24,0-23-0,2,10,k6,large,k6_large_pot_R,k6_large_pot_R,pot,R,V,kitchen,1,scaled,k6_large_pot_R_V.png,large,m,1,1689,10,4,k6_large_pot_R_V.png,198467,457881,24,Man
227570,Gabor-Discrimination,v2,jsons/s4_even.json,-0.412370107,1294,647,1366,768,2/5/24,0-23-0,2,11,k2,large,k2_large_kettle_L,k2_large_kettle_L,kettle,L,V,kitchen,1,scaled,k2_large_kettle_L_V.png,large,m,1,1495,11,5,k2_large_kettle_L_V.png,198467,457881,24,Man
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,0.2945289069367517,1366,641,1366,768,2/6/24,19-10-21,2,0,k5,large,k5_large_kettle_L,k5_large_kettle_L,kettle,L,V,kitchen,1,scaled,k5_large_kettle_L_V.png,large,c,0,877,0,7,k5_large_kettle_L_V.png,142740,338718,25,Woman
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,2.0062857597956416,1366,641,1366,768,2/6/24,19-10-21,2,1,k7,large,k7_large_notebook_R,k7_large_notebook_R,notebook,R,H,classroom,0,scaled,k7_large_notebook_R_H.png,large,m,0,1155,1,5,k7_large_notebook_R_H.png,142740,338718,25,Woman
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,0.4115194832112801,1366,641,1366,768,2/6/24,19-10-21,2,2,k3,large,k3_large_laptop_R,k3_large_laptop_R,laptop,R,H,classroom,0,scaled,k3_large_laptop_R_H.png,large,c,1,896,2,4,k3_large_laptop_R_H.png,142740,338718,25,Woman
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,1.6429992334694743,1366,641,1366,768,2/6/24,19-10-21,2,3,c5,small,c5_large_spoon_R,c5_large_spoon_R,spoon,R,H,kitchen,0,misscaled,c5_large_spoon_R_H.png,large,c,1,1096,3,7,c5_large_spoon_R_H.png,142740,338718,25,Woman
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,-0.425886747,1366,641,1366,768,2/6/24,19-10-21,2,4,c1,large,c1_large_toaster_L,c1_large_toaster_L,toaster,L,V,kitchen,0,scaled,c1_large_toaster_L_V.png,large,m,1,760,4,6,c1_large_toaster_L_V.png,142740,338718,25,Woman
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,-0.198062993,1366,641,1366,768,2/6/24,19-10-21,2,5,c9,small,c9_large_sponge_L,c9_large_sponge_L,sponge,L,H,kitchen,0,misscaled,c9_large_sponge_L_H.png,large,c,1,797,5,7,c9_large_sponge_L_H.png,142740,338718,25,Woman
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,-0.062600221,1366,641,1366,768,2/6/24,19-10-21,2,6,k9,large,k9_large_pot_L,k9_large_pot_L,pot,L,V,kitchen,1,scaled,k9_large_pot_L_V.png,large,m,1,819,6,4,k9_large_pot_L_V.png,142740,338718,25,Woman
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,-1.30023737,1366,641,1366,768,2/6/24,19-10-21,2,7,c3,large,c3_large_clipboard_R,c3_large_clipboard_R,clipboard,R,V,classroom,1,scaled,c3_large_clipboard_R_V.png,large,m,1,618,7,5,c3_large_clipboard_R_V.png,142740,338718,25,Woman
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,-0.185748196,1366,641,1366,768,2/6/24,19-10-21,2,8,c7,small,c7_large_eraser_R,c7_large_eraser_R,eraser,R,V,classroom,1,misscaled,c7_large_eraser_R_V.png,large,m,1,799,8,7,c7_large_eraser_R_V.png,142740,338718,25,Woman
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,-1.25097818,1366,641,1366,768,2/6/24,19-10-21,2,9,k1,small,k1_large_saltshaker_L,k1_large_saltshaker_L,saltshaker,L,V,kitchen,1,misscaled,k1_large_saltshaker_L_V.png,large,m,1,626,9,7,k1_large_saltshaker_L_V.png,142740,338718,25,Woman
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,-0.653710501,1366,641,1366,768,2/6/24,19-10-21,2,10,k11,small,k11_large_binderclip_L,k11_large_binderclip_L,binderclip,L,H,classroom,0,misscaled,k11_large_binderclip_L_H.png,large,c,1,723,10,7,k11_large_binderclip_L_H.png,142740,338718,25,Woman
478791,Gabor-Discrimination,v2,jsons/s5_odd.json,-0.278109177,1366,641,1366,768,2/6/24,19-10-21,2,11,c11,small,c11_large_flashdrive_R,c11_large_flashdrive_R,flashdrive,R,H,classroom,1,misscaled,c11_large_flashdrive_R_H.png,large,c,1,784,11,7,c11_large_flashdrive_R_H.png,142740,338718,25,Woman
969117,Gabor-Discrimination,v2,jsons/s7_even.json,2.0232468872688694,1215,556,1536,864,2/6/24,0-3-22,1,0,k4,small,k4_large_saltshaker_L,k4_large_saltshaker_L,saltshaker,L,V,kitchen,1,misscaled,k4_large_saltshaker_L_V.png,large,m,1,4204,0,6,k4_large_saltshaker_L_V.png,174246,298305,43,Man
969117,Gabor-Discrimination,v2,jsons/s7_even.json,0.7872856927860339,1215,556,1536,864,2/6/24,0-3-22,1,1,k10,large,k10_large_notebook_L,k10_large_notebook_L,notebook,L,H,classroom,0,scaled,k10_large_notebook_L_H.png,large,c,1,2882,1,5,k10_large_notebook_L_H.png,174246,298305,43,Man
969117,Gabor-Discrimination,v2,jsons/s7_even.json,-0.444935831,1215,556,1536,864,2/6/24,0-3-22,1,3,c0,large,c0_large_pot_L,c0_large_pot_L,pot,L,H,kitchen,0,scaled,c0_large_pot_L_H.png,large,c,1,1564,3,4,c0_large_pot_L_H.png,174246,298305,43,Man
969117,Gabor-Discrimination,v2,jsons/s7_even.json,-0.92828828,1215,556,1536,864,2/6/24,0-3-22,1,4,k2,small,k2_large_flashdrive_R,k2_large_flashdrive_R,flashdrive,R,H,classroom,0,misscaled,k2_large_flashdrive_R_H.png,large,c,1,1047,4,7,k2_large_flashdrive_R_H.png,174246,298305,43,Man
969117,Gabor-Discrimination,v2,jsons/s7_even.json,-0.632854288,1215,556,1536,864,2/6/24,0-3-22,1,5,k8,large,k8_large_kettle_R,k8_large_kettle_R,kettle,R,V,kitchen,1,scaled,k8_large_kettle_R_V.png,large,m,1,1363,5,5,k8_large_kettle_R_V.png,174246,298305,43,Man
969117,Gabor-Discrimination,v2,jsons/s7_even.json,-0.833861593,1215,556,1536,864,2/6/24,0-3-22,1,6,c4,large,c4_large_toaster_R,c4_large_toaster_R,toaster,R,H,kitchen,0,scaled,c4_large_toaster_R_H.png,large,c,1,1148,6,6,c4_large_toaster_R_H.png,174246,298305,43,Man
969117,Gabor-Discrimination,v2,jsons/s7_even.json,1.2865317425998268,1215,556,1536,864,2/6/24,0-3-22,1,7,c10,small,c10_large_eraser_R,c10_large_eraser_R,eraser,R,V,classroom,1,misscaled,c10_large_eraser_R_V.png,large,m,1,3416,7,7,c10_large_eraser_R_V.png,174246,298305,43,Man
969117,Gabor-Discrimination,v2,jsons/s7_even.json,-0.65622723,1215,556,1536,864,2/6/24,0-3-22,1,8,k0,small,k0_large_sponge_L,k0_large_sponge_L,sponge,L,V,kitchen,1,misscaled,k0_large_sponge_L_V.png,large,m,1,1338,8,6,k0_large_sponge_L_V.png,174246,298305,43,Man
969117,Gabor-Discrimination,v2,jsons/s7_even.json,-0.081252847,1215,556,1536,864,2/6/24,0-3-22,1,9,c6,large,c6_large_clipboard_L,c6_large_clipboard_L,clipboard,L,V,classroom,1,scaled,c6_large_clipboard_L_V.png,large,m,1,1953,9,5,c6_large_clipboard_L_V.png,174246,298305,43,Man
969117,Gabor-Discrimination,v2,jsons/s7_even.json,-0.932027951,1215,556,1536,864,2/6/24,0-3-22,1,10,k6,large,k6_large_laptop_L,k6_large_laptop_L,laptop,L,V,classroom,0,scaled,k6_large_laptop_L_V.png,large,m,1,1043,10,4,k6_large_laptop_L_V.png,174246,298305,43,Man
969117,Gabor-Discrimination,v2,jsons/s7_even.json,0.412383697,1215,556,1536,864,2/6/24,0-3-22,1,11,c2,small,c2_large_binderclip_R,c2_large_binderclip_R,binderclip,R,H,classroom,1,misscaled,c2_large_binderclip_R_H.png,large,c,1,2481,11,7,c2_large_binderclip_R_H.png,174246,298305,43,Man
568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1.8971335157340063,1760,833,1760,990,2/6/24,0-27-44,3,0,k11,large,k11_large_toaster_R,k11_large_toaster_R,toaster,R,V,kitchen,1,scaled,k11_large_toaster_R_V.png,large,m,1,2406,0,4,k11_large_toaster_R_V.png,221828,464407,25,Non-binary
568899,Gabor-Discrimination,v2,jsons/s4_odd.json,-0.256136194,1760,833,1760,990,2/6/24,0-27-44,3,1,k1,large,k1_large_laptop_R,k1_large_laptop_R,laptop,R,V,classroom,0,scaled,k1_large_laptop_R_V.png,large,m,1,1283,1,4,k1_large_laptop_R_V.png,221828,464407,25,Non-binary
