subjID,experimentName,versionName,sequenceName,zsRT,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,size_name,image_name,object,side,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
299049,OSSe5,v2,jsons/s15.json,0.7244487800406723,1366,619,1366,768,9/2/23,7-54-26,1,0,k7,k7_large_kettle,k7_large_kettle,kettle,L,kitchen,1,scaled,k7_large_kettle_L.png,large,c,1,2870,0,4,k7_large_kettle_L.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,1.786871008,1366,619,1366,768,9/2/23,7-54-26,1,1,k0,k0_small_sponge,k0_small_sponge,sponge,R,kitchen,1,scaled,k0_small_sponge_R.png,small,m,1,3710,1,2,k0_small_sponge_R.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.107781965,1366,619,1366,768,9/2/23,7-54-26,1,2,c1,c1_large_spoon,c1_large_spoon,spoon,R,kitchen,0,misscaled,c1_large_spoon_R.png,large,m,1,2212,2,4,c1_large_spoon_R.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,0.2286517403529007,1366,619,1366,768,9/2/23,7-54-26,1,3,k5,k5_large_eraser,k5_large_eraser,eraser,L,classroom,0,misscaled,k5_large_eraser_L.png,large,c,1,2478,3,4,k5_large_eraser_L.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.067308737,1366,619,1366,768,9/2/23,7-54-26,1,5,c0,c0_large_sponge,c0_large_sponge,sponge,R,kitchen,0,misscaled,c0_large_sponge_R.png,large,m,1,2244,5,5,c0_large_sponge_R.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,2.6760172296279983,1366,619,1366,768,9/2/23,7-54-26,1,6,c4,c4_small_clipboard,c4_small_clipboard,clipboard,L,classroom,1,misscaled,c4_small_clipboard_L.png,small,c,1,4413,6,3,c4_small_clipboard_L.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,2.0663892369506867,1366,619,1366,768,9/2/23,7-54-26,1,7,k8,k8_large_laptop,k8_large_laptop,laptop,R,classroom,0,scaled,k8_large_laptop_R.png,large,m,1,3931,7,4,k8_large_laptop_R.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.116635484,1366,619,1366,768,9/2/23,7-54-26,1,8,k3,k3_large_binderclip,k3_large_binderclip,binderclip,R,classroom,0,misscaled,k3_large_binderclip_R.png,large,m,1,2205,8,4,k3_large_binderclip_R.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.102722812,1366,619,1366,768,9/2/23,7-54-26,1,9,c8,c8_small_laptop,c8_small_laptop,laptop,L,classroom,1,misscaled,c8_small_laptop_L.png,small,c,1,2216,9,2,c8_small_laptop_L.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,0.22232779852014847,1366,619,1366,768,9/2/23,7-54-26,1,10,c9,c9_small_notebook,c9_small_notebook,notebook,L,classroom,1,misscaled,c9_small_notebook_L.png,small,c,1,2473,10,3,c9_small_notebook_L.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-1.225854881,1366,619,1366,768,9/2/23,7-54-26,1,11,k10,k10_large_pot,k10_large_pot,pot,R,kitchen,1,scaled,k10_large_pot_R.png,large,m,1,1328,11,4,k10_large_pot_R.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.99439861,1366,619,1366,768,9/2/23,7-54-26,1,12,c7,c7_small_kettle,c7_small_kettle,kettle,L,kitchen,0,misscaled,c7_small_kettle_L.png,small,c,1,1511,12,2,c7_small_kettle_L.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.803415567,1366,619,1366,768,9/2/23,7-54-26,1,13,k11,k11_large_saltshaker,k11_large_saltshaker,saltshaker,R,kitchen,1,misscaled,k11_large_saltshaker_R.png,large,m,1,1662,13,4,k11_large_saltshaker_R.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.425243845,1366,619,1366,768,9/2/23,7-54-26,1,14,k1,k1_small_spoon,k1_small_spoon,spoon,R,kitchen,1,scaled,k1_small_spoon_R.png,small,m,1,1961,14,1,k1_small_spoon_R.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.819857816,1366,619,1366,768,9/2/23,7-54-26,1,15,c2,c2_large_toaster,c2_large_toaster,toaster,L,kitchen,0,scaled,c2_large_toaster_L.png,large,c,1,1649,15,4,c2_large_toaster_L.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.201376304,1366,619,1366,768,9/2/23,7-54-26,1,16,c3,c3_small_binderclip,c3_small_binderclip,binderclip,R,classroom,1,scaled,c3_small_binderclip_R.png,small,m,1,2138,16,2,c3_small_binderclip_R.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.201376304,1366,619,1366,768,9/2/23,7-54-26,1,17,c11,c11_small_saltshaker,c11_small_saltshaker,saltshaker,L,kitchen,0,scaled,c11_small_saltshaker_L.png,small,c,1,2138,17,2,c11_small_saltshaker_L.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.888156387,1366,619,1366,768,9/2/23,7-54-26,1,18,k2,k2_small_toaster,k2_small_toaster,toaster,L,kitchen,1,misscaled,k2_small_toaster_L.png,small,c,1,1595,18,2,k2_small_toaster_L.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.052131277,1366,619,1366,768,9/2/23,7-54-26,1,19,k6,k6_large_flashdrive,k6_large_flashdrive,flashdrive,R,classroom,0,misscaled,k6_large_flashdrive_R.png,large,m,1,2256,19,5,k6_large_flashdrive_R.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-1.205618267,1366,619,1366,768,9/2/23,7-54-26,1,20,k9,k9_large_notebook,k9_large_notebook,notebook,R,classroom,0,scaled,k9_large_notebook_R.png,large,m,1,1344,20,5,k9_large_notebook_R.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.225407283,1366,619,1366,768,9/2/23,7-54-26,1,21,c5,c5_small_eraser,c5_small_eraser,eraser,L,classroom,1,scaled,c5_small_eraser_L.png,small,c,1,2119,21,2,c5_small_eraser_L.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,-0.525162126,1366,619,1366,768,9/2/23,7-54-26,1,22,c6,c6_small_flashdrive,c6_small_flashdrive,flashdrive,L,classroom,1,scaled,c6_small_flashdrive_L.png,small,c,1,1882,22,2,c6_small_flashdrive_L.png,420889,551768,45,Man
299049,OSSe5,v2,jsons/s15.json,0.25774187278356075,1366,619,1366,768,9/2/23,7-54-26,1,23,c10,c10_small_pot,c10_small_pot,pot,L,kitchen,0,misscaled,c10_small_pot_L.png,small,c,1,2501,23,3,c10_small_pot_L.png,420889,551768,45,Man
995472,OSSe5,v2,jsons/s14.json,-0.170090747,1366,657,1366,768,9/2/23,10-53-37,1,0,k10,k10_large_saltshaker,k10_large_saltshaker,saltshaker,R,kitchen,1,misscaled,k10_large_saltshaker_R.png,large,m,1,1474,0,5,k10_large_saltshaker_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-0.133432318,1366,657,1366,768,9/2/23,10-53-37,1,1,k9,k9_large_pot,k9_large_pot,pot,L,kitchen,1,scaled,k9_large_pot_L.png,large,c,1,1488,1,4,k9_large_pot_L.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,0.644250071,1366,657,1366,768,9/2/23,10-53-37,1,2,k1,k1_small_toaster,k1_small_toaster,toaster,L,kitchen,1,misscaled,k1_small_toaster_L.png,small,c,1,1785,2,5,k1_small_toaster_L.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-1.104880689,1366,657,1366,768,9/2/23,10-53-37,1,3,c1,c1_large_toaster,c1_large_toaster,toaster,R,kitchen,0,scaled,c1_large_toaster_R.png,large,m,1,1117,3,6,c1_large_toaster_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-1.03418229,1366,657,1366,768,9/2/23,10-53-37,1,4,k11,k11_large_sponge,k11_large_sponge,sponge,L,kitchen,1,misscaled,k11_large_sponge_L.png,large,c,1,1144,4,5,k11_large_sponge_L.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-0.298395249,1366,657,1366,768,9/2/23,10-53-37,1,5,k4,k4_large_eraser,k4_large_eraser,eraser,L,classroom,0,misscaled,k4_large_eraser_L.png,large,c,1,1425,5,5,k4_large_eraser_L.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,1.5371446660923491,1366,657,1366,768,9/2/23,10-53-37,1,6,c11,c11_small_sponge,c11_small_sponge,sponge,R,kitchen,0,scaled,c11_small_sponge_R.png,small,m,1,2126,6,5,c11_small_sponge_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-0.586425763,1366,657,1366,768,9/2/23,10-53-37,1,7,k5,k5_large_flashdrive,k5_large_flashdrive,flashdrive,L,classroom,0,misscaled,k5_large_flashdrive_L.png,large,c,1,1315,7,5,k5_large_flashdrive_L.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,1.6366461165484654,1366,657,1366,768,9/2/23,10-53-37,1,8,c2,c2_small_binderclip,c2_small_binderclip,binderclip,R,classroom,1,scaled,c2_small_binderclip_R.png,small,m,1,2164,8,6,c2_small_binderclip_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,0.8196868391193002,1366,657,1366,768,9/2/23,10-53-37,1,9,k0,k0_small_spoon,k0_small_spoon,spoon,L,kitchen,1,scaled,k0_small_spoon_L.png,small,c,1,1852,9,5,k0_small_spoon_L.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-0.154379992,1366,657,1366,768,9/2/23,10-53-37,1,10,c8,c8_small_notebook,c8_small_notebook,notebook,R,classroom,1,misscaled,c8_small_notebook_R.png,small,m,1,1480,10,3,c8_small_notebook_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-0.863982441,1366,657,1366,768,9/2/23,10-53-37,1,11,k3,k3_large_clipboard,k3_large_clipboard,clipboard,R,classroom,0,scaled,k3_large_clipboard_R.png,large,m,1,1209,11,5,k3_large_clipboard_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,2.3986177503045143,1366,657,1366,768,9/2/23,10-53-37,1,12,c7,c7_small_laptop,c7_small_laptop,laptop,L,classroom,1,misscaled,c7_small_laptop_L.png,small,c,1,2455,12,5,c7_small_laptop_L.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,0.7489884401110071,1366,657,1366,768,9/2/23,10-53-37,1,13,k2,k2_large_binderclip,k2_large_binderclip,binderclip,L,classroom,0,misscaled,k2_large_binderclip_L.png,large,c,1,1825,13,5,k2_large_binderclip_L.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,1.4114586234109392,1366,657,1366,768,9/2/23,10-53-37,1,14,c3,c3_small_clipboard,c3_small_clipboard,clipboard,R,classroom,1,misscaled,c3_small_clipboard_R.png,small,m,1,2078,14,3,c3_small_clipboard_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-1.112736067,1366,657,1366,768,9/2/23,10-53-37,1,15,c0,c0_large_spoon,c0_large_spoon,spoon,R,kitchen,0,misscaled,c0_large_spoon_R.png,large,m,1,1114,15,7,c0_large_spoon_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-1.026326913,1366,657,1366,768,9/2/23,10-53-37,1,16,c10,c10_small_saltshaker,c10_small_saltshaker,saltshaker,R,kitchen,0,scaled,c10_small_saltshaker_R.png,small,m,1,1147,16,4,c10_small_saltshaker_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-0.018220112,1366,657,1366,768,9/2/23,10-53-37,1,17,k7,k7_large_laptop,k7_large_laptop,laptop,L,classroom,0,scaled,k7_large_laptop_L.png,large,c,1,1532,17,4,k7_large_laptop_L.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,0.31956112761618943,1366,657,1366,768,9/2/23,10-53-37,1,18,c5,c5_small_flashdrive,c5_small_flashdrive,flashdrive,R,classroom,1,scaled,c5_small_flashdrive_R.png,small,m,1,1661,18,4,c5_small_flashdrive_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-0.908496248,1366,657,1366,768,9/2/23,10-53-37,1,19,c4,c4_small_eraser,c4_small_eraser,eraser,R,classroom,1,scaled,c4_small_eraser_R.png,small,m,1,1192,19,7,c4_small_eraser_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-0.76709945,1366,657,1366,768,9/2/23,10-53-37,1,20,k8,k8_large_notebook,k8_large_notebook,notebook,L,classroom,0,scaled,k8_large_notebook_L.png,large,c,1,1246,20,4,k8_large_notebook_L.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-1.03418229,1366,657,1366,768,9/2/23,10-53-37,1,21,c9,c9_small_pot,c9_small_pot,pot,R,kitchen,0,misscaled,c9_small_pot_R.png,small,m,1,1144,21,2,c9_small_pot_R.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,0.073425961,1366,657,1366,768,9/2/23,10-53-37,1,22,k6,k6_large_kettle,k6_large_kettle,kettle,L,kitchen,1,scaled,k6_large_kettle_L.png,large,c,1,1567,22,4,k6_large_kettle_L.png,225562,402787,26,Man
995472,OSSe5,v2,jsons/s14.json,-0.376949026,1366,657,1366,768,9/2/23,10-53-37,1,23,c6,c6_small_kettle,c6_small_kettle,kettle,L,kitchen,0,misscaled,c6_small_kettle_L.png,small,c,1,1395,23,2,c6_small_kettle_L.png,225562,402787,26,Man
865363,OSSe5,v2,jsons/s15.json,-0.239331867,1536,715,1536,864,9/2/23,10/1/23,1,0,k7,k7_large_kettle,k7_large_kettle,kettle,R,kitchen,1,scaled,k7_large_kettle_R.png,large,m,1,1920,0,4,k7_large_kettle_R.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,2.7561598466661046,1536,715,1536,864,9/2/23,10/1/23,1,1,k0,k0_small_sponge,k0_small_sponge,sponge,R,kitchen,1,scaled,k0_small_sponge_R.png,small,m,1,3836,1,3,k0_small_sponge_R.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-0.289360956,1536,715,1536,864,9/2/23,10/1/23,1,2,c1,c1_large_spoon,c1_large_spoon,spoon,R,kitchen,0,misscaled,c1_large_spoon_R.png,large,m,1,1888,2,6,c1_large_spoon_R.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-1.078882519,1536,715,1536,864,9/2/23,10/1/23,1,3,k5,k5_large_eraser,k5_large_eraser,eraser,R,classroom,0,misscaled,k5_large_eraser_R.png,large,m,1,1383,3,7,k5_large_eraser_R.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,0.7534328713434215,1536,715,1536,864,9/2/23,10/1/23,1,4,k4,k4_large_clipboard,k4_large_clipboard,clipboard,L,classroom,0,scaled,k4_large_clipboard_L.png,large,c,1,2555,4,7,k4_large_clipboard_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-0.426940951,1536,715,1536,864,9/2/23,10/1/23,1,5,c0,c0_large_sponge,c0_large_sponge,sponge,L,kitchen,0,misscaled,c0_large_sponge_L.png,large,c,1,1800,5,7,c0_large_sponge_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,2.135486459310051,1536,715,1536,864,9/2/23,10/1/23,1,6,c4,c4_small_clipboard,c4_small_clipboard,clipboard,L,classroom,1,misscaled,c4_small_clipboard_L.png,small,c,1,3439,6,1,c4_small_clipboard_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-0.123639598,1536,715,1536,864,9/2/23,10/1/23,1,7,k8,k8_large_laptop,k8_large_laptop,laptop,R,classroom,0,scaled,k8_large_laptop_R.png,large,m,1,1994,7,4,k8_large_laptop_R.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-0.248712321,1536,715,1536,864,9/2/23,10/1/23,1,8,k3,k3_large_binderclip,k3_large_binderclip,binderclip,L,classroom,0,misscaled,k3_large_binderclip_L.png,large,c,1,1914,8,7,k3_large_binderclip_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-0.192429596,1536,715,1536,864,9/2/23,10/1/23,1,9,c8,c8_small_laptop,c8_small_laptop,laptop,R,classroom,1,misscaled,c8_small_laptop_R.png,small,m,1,1950,9,3,c8_small_laptop_R.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-1.041360702,1536,715,1536,864,9/2/23,10/1/23,1,10,c9,c9_small_notebook,c9_small_notebook,notebook,R,classroom,1,misscaled,c9_small_notebook_R.png,small,m,1,1407,10,2,c9_small_notebook_R.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-1.310267056,1536,715,1536,864,9/2/23,10/1/23,1,11,k10,k10_large_pot,k10_large_pot,pot,R,kitchen,1,scaled,k10_large_pot_R.png,large,m,1,1235,11,4,k10_large_pot_R.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,0.15621061952978754,1536,715,1536,864,9/2/23,10/1/23,1,12,c7,c7_small_kettle,c7_small_kettle,kettle,L,kitchen,0,misscaled,c7_small_kettle_L.png,small,c,1,2173,12,1,c7_small_kettle_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-0.00638392,1536,715,1536,864,9/2/23,10/1/23,1,13,k11,k11_large_saltshaker,k11_large_saltshaker,saltshaker,R,kitchen,1,misscaled,k11_large_saltshaker_R.png,large,m,1,2069,13,6,k11_large_saltshaker_R.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,0.42042674664105495,1536,715,1536,864,9/2/23,10/1/23,1,14,k1,k1_small_spoon,k1_small_spoon,spoon,L,kitchen,1,scaled,k1_small_spoon_L.png,small,c,1,2342,14,3,k1_small_spoon_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-0.991331613,1536,715,1536,864,9/2/23,10/1/23,1,15,c2,c2_large_toaster,c2_large_toaster,toaster,L,kitchen,0,scaled,c2_large_toaster_L.png,large,c,1,1439,15,4,c2_large_toaster_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-1.039797293,1536,715,1536,864,9/2/23,10/1/23,1,16,c3,c3_small_binderclip,c3_small_binderclip,binderclip,L,classroom,1,scaled,c3_small_binderclip_L.png,small,c,1,1408,16,3,c3_small_binderclip_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,1.2912455797829243,1536,715,1536,864,9/2/23,10/1/23,1,17,c11,c11_small_saltshaker,c11_small_saltshaker,saltshaker,R,kitchen,0,scaled,c11_small_saltshaker_R.png,small,m,1,2899,17,3,c11_small_saltshaker_R.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,0.3813415207370213,1536,715,1536,864,9/2/23,10/1/23,1,18,k2,k2_small_toaster,k2_small_toaster,toaster,R,kitchen,1,misscaled,k2_small_toaster_R.png,small,m,1,2317,18,4,k2_small_toaster_R.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,0.8613080948385544,1536,715,1536,864,9/2/23,10/1/23,1,19,k6,k6_large_flashdrive,k6_large_flashdrive,flashdrive,L,classroom,0,misscaled,k6_large_flashdrive_L.png,large,c,1,2624,19,6,k6_large_flashdrive_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-0.616113444,1536,715,1536,864,9/2/23,10/1/23,1,20,k9,k9_large_notebook,k9_large_notebook,notebook,L,classroom,0,scaled,k9_large_notebook_L.png,large,c,1,1679,20,6,k9_large_notebook_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-0.434757996,1536,715,1536,864,9/2/23,10/1/23,1,21,c5,c5_small_eraser,c5_small_eraser,eraser,L,classroom,1,scaled,c5_small_eraser_L.png,small,c,1,1795,21,4,c5_small_eraser_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-0.020454602,1536,715,1536,864,9/2/23,10/1/23,1,22,c6,c6_small_flashdrive,c6_small_flashdrive,flashdrive,L,classroom,1,scaled,c6_small_flashdrive_L.png,small,c,1,2060,22,4,c6_small_flashdrive_L.png,280712,340700,1964,Woman
865363,OSSe5,v2,jsons/s15.json,-0.695847305,1536,715,1536,864,9/2/23,10/1/23,1,23,c10,c10_small_pot,c10_small_pot,pot,R,kitchen,0,misscaled,c10_small_pot_R.png,small,m,1,1628,23,1,c10_small_pot_R.png,280712,340700,1964,Woman
611891,OSSe5,v2,jsons/s19.json,-0.494522992,1626,752,1463,823,9/2/23,11/13/33,1,0,k11,k11_large_kettle,k11_large_kettle,kettle,R,kitchen,1,scaled,k11_large_kettle_R.png,large,m,1,1212,0,4,k11_large_kettle_R.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,1.5161186794200951,1626,752,1463,823,9/2/23,11/13/33,1,1,k4,k4_small_sponge,k4_small_sponge,sponge,L,kitchen,1,scaled,k4_small_sponge_L.png,small,c,1,2293,1,3,k4_small_sponge_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,0.2457502597986567,1626,752,1463,823,9/2/23,11/13/33,1,2,c11,c11_small_kettle,c11_small_kettle,kettle,R,kitchen,0,misscaled,c11_small_kettle_R.png,small,m,1,1610,2,1,c11_small_kettle_R.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.007207434,1626,752,1463,823,9/2/23,11/13/33,1,3,k1,k1_small_notebook,k1_small_notebook,notebook,R,classroom,0,misscaled,k1_small_notebook_R.png,small,m,1,1474,3,1,k1_small_notebook_R.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.927899041,1626,752,1463,823,9/2/23,11/13/33,1,4,c4,c4_large_sponge,c4_large_sponge,sponge,R,kitchen,0,misscaled,c4_large_sponge_R.png,large,m,1,979,4,7,c4_large_sponge_R.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.996718414,1626,752,1463,823,9/2/23,11/13/33,1,5,c3,c3_large_saltshaker,c3_large_saltshaker,saltshaker,L,kitchen,0,misscaled,c3_large_saltshaker_L.png,large,c,1,942,5,7,c3_large_saltshaker_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.408963772,1626,752,1463,823,9/2/23,11/13/33,1,6,c6,c6_large_toaster,c6_large_toaster,toaster,L,kitchen,0,scaled,c6_large_toaster_L.png,large,c,1,1258,6,7,c6_large_toaster_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.581942195,1626,752,1463,823,9/2/23,11/13/33,1,7,c9,c9_small_eraser,c9_small_eraser,eraser,L,classroom,1,scaled,c9_small_eraser_L.png,small,c,1,1165,7,4,c9_small_eraser_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.459183314,1626,752,1463,823,9/2/23,11/13/33,1,8,k8,k8_large_clipboard,k8_large_clipboard,clipboard,L,classroom,0,scaled,k8_large_clipboard_L.png,large,c,1,1231,8,4,k8_large_clipboard_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.509402856,1626,752,1463,823,9/2/23,11/13/33,1,9,k10,k10_large_flashdrive,k10_large_flashdrive,flashdrive,R,classroom,0,misscaled,k10_large_flashdrive_R.png,large,m,1,1204,9,7,k10_large_flashdrive_R.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.728880856,1626,752,1463,823,9/2/23,11/13/33,1,10,c2,c2_large_pot,c2_large_pot,pot,R,kitchen,0,scaled,c2_large_pot_R.png,large,m,1,1086,10,6,c2_large_pot_R.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,0.003952464,1626,752,1463,823,9/2/23,11/13/33,1,11,k6,k6_small_toaster,k6_small_toaster,toaster,R,kitchen,1,misscaled,k6_small_toaster_R.png,small,m,1,1480,11,1,k6_small_toaster_R.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,0.4708082082235381,1626,752,1463,823,9/2/23,11/13/33,1,12,k3,k3_small_saltshaker,k3_small_saltshaker,saltshaker,L,kitchen,1,scaled,k3_small_saltshaker_L.png,small,c,1,1731,12,2,k3_small_saltshaker_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,0.7721254614866025,1626,752,1463,823,9/2/23,11/13/33,1,13,k7,k7_large_binderclip,k7_large_binderclip,binderclip,R,classroom,0,misscaled,k7_large_binderclip_R.png,large,m,1,1893,13,7,k7_large_binderclip_R.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.687961229,1626,752,1463,823,9/2/23,11/13/33,1,14,c1,c1_large_notebook,c1_large_notebook,notebook,L,classroom,1,scaled,c1_large_notebook_L.png,large,c,1,1108,14,6,c1_large_notebook_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-1.063677804,1626,752,1463,823,9/2/23,11/13/33,1,15,k9,k9_large_eraser,k9_large_eraser,eraser,L,classroom,0,misscaled,k9_large_eraser_L.png,large,c,1,906,15,7,k9_large_eraser_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,0.4763881573580394,1626,752,1463,823,9/2/23,11/13/33,1,16,c10,c10_small_flashdrive,c10_small_flashdrive,flashdrive,R,classroom,1,scaled,c10_small_flashdrive_R.png,small,m,1,1734,16,4,c10_small_flashdrive_R.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.299224772,1626,752,1463,823,9/2/23,11/13/33,1,17,k0,k0_small_laptop,k0_small_laptop,laptop,L,classroom,0,misscaled,k0_small_laptop_L.png,small,c,1,1317,17,1,k0_small_laptop_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.773520449,1626,752,1463,823,9/2/23,11/13/33,1,18,c0,c0_large_laptop,c0_large_laptop,laptop,L,classroom,1,scaled,c0_large_laptop_L.png,large,c,1,1062,18,4,c0_large_laptop_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,0.25319019197799164,1626,752,1463,823,9/2/23,11/13/33,1,19,c8,c8_small_clipboard,c8_small_clipboard,clipboard,L,classroom,1,misscaled,c8_small_clipboard_L.png,small,c,1,1614,19,3,c8_small_clipboard_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,1.7244367804414729,1626,752,1463,823,9/2/23,11/13/33,1,20,k2,k2_small_pot,k2_small_pot,pot,R,kitchen,1,misscaled,k2_small_pot_R.png,small,m,1,2405,20,1,k2_small_pot_R.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,0.09323165,1626,752,1463,823,9/2/23,11/13/33,1,22,c7,c7_small_binderclip,c7_small_binderclip,binderclip,L,classroom,1,scaled,c7_small_binderclip_L.png,small,c,1,1528,22,4,c7_small_binderclip_L.png,293038,389064,39,Man
611891,OSSe5,v2,jsons/s19.json,-0.784680347,1626,752,1463,823,9/2/23,11/13/33,1,23,k5,k5_small_spoon,k5_small_spoon,spoon,R,kitchen,1,scaled,k5_small_spoon_R.png,small,m,1,1056,23,6,k5_small_spoon_R.png,293038,389064,39,Man
334575,OSSe5,v2,jsons/s19.json,0.7045802879088641,1366,651,1366,768,9/2/23,11-52-14,1,0,k11,k11_large_kettle,k11_large_kettle,kettle,R,kitchen,1,scaled,k11_large_kettle_R.png,large,m,1,1764,0,4,k11_large_kettle_R.png,243625,294884,32,Woman
